epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
199,131.301,0.28217,0.38174,0.95459,1,0.99912,0.995,0.95507,0.28606,0.27672,0.78957,0.003466,0.003466,0.003466
200,131.96,0.49796,0.41291,1.02094,1,0.99912,0.995,0.95507,0.28606,0.27672,0.78957,0.003433,0.003433,0.003433
201,132.594,0.47331,0.35068,0.97336,1,0.99912,0.995,0.95507,0.28606,0.27672,0.78957,0.0034,0.0034,0.0034
202,133.249,0.29465,0.28207,0.87285,0.99456,1,0.995,0.94848,0.27738,0.2542,0.78143,0.003367,0.003367,0.003367
203,133.884,0.30803,0.63478,0.86273,0.99456,1,0.995,0.94848,0.27738,0.2542,0.78143,0.003334,0.003334,0.003334
204,134.515,0.37203,0.31864,0.92698,0.99456,1,0.995,0.94848,0.27738,0.2542,0.78143,0.003301,0.003301,0.003301
205,135.144,0.58718,0.47522,1.07224,0.99456,1,0.995,0.94848,0.27738,0.2542,0.78143,0.003268,0.003268,0.003268
206,135.797,0.35879,0.32915,0.95479,0.9953,1,0.995,0.97599,0.27654,0.25071,0.78914,0.003235,0.003235,0.003235
207,136.436,0.49521,0.42465,0.98952,0.9953,1,0.995,0.97599,0.27654,0.25071,0.78914,0.003202,0.003202,0.003202
208,137.064,0.41875,0.33128,0.97764,0.9953,1,0.995,0.97599,0.27654,0.25071,0.78914,0.003169,0.003169,0.003169
209,137.698,0.38372,0.3262,0.92668,0.9953,1,0.995,0.97599,0.27654,0.25071,0.78914,0.003136,0.003136,0.003136
210,138.341,0.45139,0.42801,0.8893,0.99564,1,0.995,0.96805,0.26566,0.23684,0.77954,0.003103,0.003103,0.003103
211,138.98,0.43352,0.36663,0.98934,0.99564,1,0.995,0.96805,0.26566,0.23684,0.77954,0.00307,0.00307,0.00307
212,139.619,0.2745,0.27696,0.89675,0.99564,1,0.995,0.96805,0.26566,0.23684,0.77954,0.003037,0.003037,0.003037
213,140.248,0.36794,0.27804,0.92064,0.99564,1,0.995,0.96805,0.26566,0.23684,0.77954,0.003004,0.003004,0.003004
214,140.886,0.31436,0.32169,0.88385,0.99571,1,0.995,0.9761,0.25916,0.22259,0.77746,0.002971,0.002971,0.002971
215,141.535,0.77938,0.41977,1.28375,0.99571,1,0.995,0.9761,0.25916,0.22259,0.77746,0.002938,0.002938,0.002938
216,142.16,0.42047,0.4088,1.04389,0.99571,1,0.995,0.9761,0.25916,0.22259,0.77746,0.002905,0.002905,0.002905
217,142.794,0.38884,0.3941,0.93068,0.99571,1,0.995,0.9761,0.25916,0.22259,0.77746,0.002872,0.002872,0.002872
218,143.444,0.39215,0.38623,0.9799,0.99556,1,0.995,0.96422,0.24953,0.22814,0.77289,0.002839,0.002839,0.002839
219,144.078,0.45418,0.39038,1.06041,0.99556,1,0.995,0.96422,0.24953,0.22814,0.77289,0.002806,0.002806,0.002806
220,144.71,0.32014,0.28732,0.88561,0.99556,1,0.995,0.96422,0.24953,0.22814,0.77289,0.002773,0.002773,0.002773
221,145.347,0.39299,0.34339,0.92592,0.99556,1,0.995,0.96422,0.24953,0.22814,0.77289,0.00274,0.00274,0.00274
222,145.995,0.32053,0.2511,0.90671,0.99546,1,0.995,0.98695,0.24558,0.2301,0.77062,0.002707,0.002707,0.002707
223,146.675,0.31761,0.27631,0.94707,0.99546,1,0.995,0.98695,0.24558,0.2301,0.77062,0.002674,0.002674,0.002674
224,147.337,0.23927,0.31774,0.83822,0.99546,1,0.995,0.98695,0.24558,0.2301,0.77062,0.002641,0.002641,0.002641
225,148.018,0.32719,0.29032,0.89214,0.99546,1,0.995,0.98695,0.24558,0.2301,0.77062,0.002608,0.002608,0.002608
226,148.704,0.26448,0.33656,0.87512,0.99557,1,0.995,0.98687,0.22538,0.21207,0.75488,0.002575,0.002575,0.002575
227,149.341,0.3677,0.4423,0.96587,0.99557,1,0.995,0.98687,0.22538,0.21207,0.75488,0.002542,0.002542,0.002542
228,149.986,0.41035,0.42221,0.88801,0.99557,1,0.995,0.98687,0.22538,0.21207,0.75488,0.002509,0.002509,0.002509
229,150.618,0.49409,0.42006,1.0993,0.99557,1,0.995,0.98687,0.22538,0.21207,0.75488,0.002476,0.002476,0.002476
230,151.255,0.31353,0.26843,0.8884,0.99573,1,0.995,0.97648,0.23808,0.22279,0.75181,0.002443,0.002443,0.002443
231,151.891,0.38115,0.41459,1.01236,0.99573,1,0.995,0.97648,0.23808,0.22279,0.75181,0.00241,0.00241,0.00241
232,152.517,0.40428,0.45778,0.97326,0.99573,1,0.995,0.97648,0.23808,0.22279,0.75181,0.002377,0.002377,0.002377
233,153.151,0.37036,0.3487,0.97119,0.99573,1,0.995,0.97648,0.23808,0.22279,0.75181,0.002344,0.002344,0.002344
234,153.789,0.36877,0.30977,0.92819,0.9957,1,0.995,0.9868,0.25009,0.23125,0.75115,0.002311,0.002311,0.002311
235,154.42,0.27902,0.36479,0.99041,0.9957,1,0.995,0.9868,0.25009,0.23125,0.75115,0.002278,0.002278,0.002278
236,155.058,0.38485,0.40208,0.90216,0.9957,1,0.995,0.9868,0.25009,0.23125,0.75115,0.002245,0.002245,0.002245
237,155.697,0.32788,0.29366,0.90945,0.9957,1,0.995,0.9868,0.25009,0.23125,0.75115,0.002212,0.002212,0.002212
238,156.345,0.33236,0.33689,0.9444,0.99474,1,0.995,0.97578,0.25687,0.22839,0.75454,0.002179,0.002179,0.002179
239,156.977,0.279,0.29928,0.85933,0.99474,1,0.995,0.97578,0.25687,0.22839,0.75454,0.002146,0.002146,0.002146
240,157.608,0.40537,0.39606,0.96051,0.99474,1,0.995,0.97578,0.25687,0.22839,0.75454,0.002113,0.002113,0.002113
241,158.236,0.65583,0.38436,1.33686,0.99474,1,0.995,0.97578,0.25687,0.22839,0.75454,0.00208,0.00208,0.00208
242,158.884,0.31022,0.29229,0.92861,0.99452,1,0.995,0.95929,0.25504,0.24185,0.7533,0.002047,0.002047,0.002047
243,159.532,0.32539,0.31418,0.92199,0.99452,1,0.995,0.95929,0.25504,0.24185,0.7533,0.002014,0.002014,0.002014
244,160.173,0.40766,0.38807,0.94304,0.99452,1,0.995,0.95929,0.25504,0.24185,0.7533,0.001981,0.001981,0.001981
245,160.817,0.29568,0.26433,0.9159,0.99452,1,0.995,0.95929,0.25504,0.24185,0.7533,0.001948,0.001948,0.001948
246,161.46,0.35439,0.36242,0.9477,0.99468,1,0.995,0.97209,0.2507,0.24169,0.75881,0.001915,0.001915,0.001915
247,162.099,0.30254,0.3121,0.88703,0.99468,1,0.995,0.97209,0.2507,0.24169,0.75881,0.001882,0.001882,0.001882
248,162.742,0.42096,0.45713,1.02946,0.99468,1,0.995,0.97209,0.2507,0.24169,0.75881,0.001849,0.001849,0.001849
249,163.363,0.39532,0.49258,0.94419,0.99468,1,0.995,0.97209,0.2507,0.24169,0.75881,0.001816,0.001816,0.001816
250,163.999,0.52689,0.53724,0.98962,0.99508,1,0.995,0.97218,0.25418,0.23764,0.75747,0.001783,0.001783,0.001783
251,164.632,0.29223,0.3276,0.89843,0.99508,1,0.995,0.97218,0.25418,0.23764,0.75747,0.00175,0.00175,0.00175
252,165.275,0.34288,0.29975,0.85238,0.99508,1,0.995,0.97218,0.25418,0.23764,0.75747,0.001717,0.001717,0.001717
253,165.927,0.40153,0.35152,0.96575,0.99508,1,0.995,0.97218,0.25418,0.23764,0.75747,0.001684,0.001684,0.001684
254,166.558,0.29097,0.2624,0.85582,0.99573,1,0.995,0.98693,0.25192,0.22535,0.75669,0.001651,0.001651,0.001651
255,167.196,0.49266,0.46353,1.11343,0.99573,1,0.995,0.98693,0.25192,0.22535,0.75669,0.001618,0.001618,0.001618
256,167.82,0.27233,0.35572,0.89756,0.99573,1,0.995,0.98693,0.25192,0.22535,0.75669,0.001585,0.001585,0.001585
257,168.446,0.32252,0.32919,1.00734,0.99573,1,0.995,0.98693,0.25192,0.22535,0.75669,0.001552,0.001552,0.001552
258,169.082,0.2655,0.32881,0.88448,0.99567,1,0.995,0.98682,0.2402,0.19871,0.75184,0.001519,0.001519,0.001519
259,169.728,0.27933,0.30229,0.86888,0.99567,1,0.995,0.98682,0.2402,0.19871,0.75184,0.001486,0.001486,0.001486
260,170.351,0.32684,0.48246,0.82361,0.99567,1,0.995,0.98682,0.2402,0.19871,0.75184,0.001453,0.001453,0.001453
261,170.974,0.32433,0.28291,0.89458,0.99567,1,0.995,0.98682,0.2402,0.19871,0.75184,0.00142,0.00142,0.00142
262,171.612,0.33299,0.30043,0.94882,0.99575,1,0.995,0.98693,0.22569,0.19057,0.74405,0.001387,0.001387,0.001387
263,172.277,0.34443,0.33049,0.92089,0.99575,1,0.995,0.98693,0.22569,0.19057,0.74405,0.001354,0.001354,0.001354
264,172.916,0.21043,0.2631,0.87626,0.99575,1,0.995,0.98693,0.22569,0.19057,0.74405,0.001321,0.001321,0.001321
265,173.541,0.37441,0.38977,0.89366,0.99575,1,0.995,0.98693,0.22569,0.19057,0.74405,0.001288,0.001288,0.001288
266,174.176,0.24804,0.30263,0.95946,0.9958,1,0.995,0.98737,0.21711,0.18476,0.74345,0.001255,0.001255,0.001255
267,174.847,0.21542,0.2791,0.87139,0.9958,1,0.995,0.98737,0.21711,0.18476,0.74345,0.001222,0.001222,0.001222
268,175.682,0.26909,0.26983,0.89445,0.9958,1,0.995,0.98737,0.21711,0.18476,0.74345,0.001189,0.001189,0.001189
269,176.357,0.32154,0.31945,0.93031,0.9958,1,0.995,0.98737,0.21711,0.18476,0.74345,0.001156,0.001156,0.001156
270,177.031,0.74387,0.4323,1.33856,0.99575,1,0.995,0.98746,0.20844,0.18471,0.74704,0.001123,0.001123,0.001123
271,177.703,0.31751,0.29461,0.93115,0.99575,1,0.995,0.98746,0.20844,0.18471,0.74704,0.00109,0.00109,0.00109
272,178.363,0.29494,0.27491,0.96858,0.99575,1,0.995,0.98746,0.20844,0.18471,0.74704,0.001057,0.001057,0.001057
273,179.033,0.2605,0.31372,0.87218,0.99575,1,0.995,0.98746,0.20844,0.18471,0.74704,0.001024,0.001024,0.001024
274,179.71,0.41264,0.44933,1.00896,0.99573,1,0.995,0.98746,0.20939,0.18299,0.74701,0.000991,0.000991,0.000991
275,180.393,0.36858,0.24544,0.97556,0.99573,1,0.995,0.98746,0.20939,0.18299,0.74701,0.000958,0.000958,0.000958
276,181.066,0.28159,0.21939,0.86609,0.99573,1,0.995,0.98746,0.20939,0.18299,0.74701,0.000925,0.000925,0.000925
277,181.731,0.29926,0.28904,0.91018,0.99573,1,0.995,0.98746,0.20939,0.18299,0.74701,0.000892,0.000892,0.000892
278,182.417,0.36402,0.36512,0.91489,0.99572,1,0.995,0.9873,0.20884,0.18815,0.74509,0.000859,0.000859,0.000859
279,183.051,0.28395,0.3194,0.89035,0.99572,1,0.995,0.9873,0.20884,0.18815,0.74509,0.000826,0.000826,0.000826
280,183.688,0.25433,0.23443,0.93783,0.99572,1,0.995,0.9873,0.20884,0.18815,0.74509,0.000793,0.000793,0.000793
281,184.32,0.31644,0.26171,0.81099,0.99572,1,0.995,0.9873,0.20884,0.18815,0.74509,0.00076,0.00076,0.00076
282,184.959,0.37877,0.56206,1.06909,0.99557,1,0.995,0.98724,0.20539,0.1905,0.74433,0.000727,0.000727,0.000727
283,185.605,0.23185,0.28356,0.93163,0.99557,1,0.995,0.98724,0.20539,0.1905,0.74433,0.000694,0.000694,0.000694
284,186.231,0.20855,0.21419,0.89942,0.99557,1,0.995,0.98724,0.20539,0.1905,0.74433,0.000661,0.000661,0.000661
285,186.863,0.39798,0.39031,0.94951,0.99557,1,0.995,0.98724,0.20539,0.1905,0.74433,0.000628,0.000628,0.000628
286,187.51,0.37718,0.29675,0.96499,0.99566,1,0.995,0.98727,0.20295,0.19317,0.74363,0.000595,0.000595,0.000595
287,188.178,0.24745,0.26332,0.86935,0.99566,1,0.995,0.98727,0.20295,0.19317,0.74363,0.000562,0.000562,0.000562
288,188.827,0.3126,0.29387,0.83783,0.99566,1,0.995,0.98727,0.20295,0.19317,0.74363,0.000529,0.000529,0.000529
289,189.465,0.35122,0.38389,0.98969,0.99566,1,0.995,0.98727,0.20295,0.19317,0.74363,0.000496,0.000496,0.000496
290,190.106,0.23885,0.31523,0.85836,0.99568,1,0.995,0.98734,0.20399,0.19508,0.74517,0.000463,0.000463,0.000463
291,192.388,0.17335,0.20696,0.84759,0.99568,1,0.995,0.98734,0.20399,0.19508,0.74517,0.00043,0.00043,0.00043
292,193.038,0.23796,0.28764,0.92012,0.99568,1,0.995,0.98734,0.20399,0.19508,0.74517,0.000397,0.000397,0.000397
293,193.678,0.24033,0.25945,0.82429,0.99568,1,0.995,0.98734,0.20399,0.19508,0.74517,0.000364,0.000364,0.000364
294,194.311,0.23528,0.23112,0.87472,0.99589,1,0.995,0.98721,0.2022,0.18724,0.74424,0.000331,0.000331,0.000331
295,194.931,0.23693,0.23986,0.87409,0.99589,1,0.995,0.98721,0.2022,0.18724,0.74424,0.000298,0.000298,0.000298
296,195.555,0.26565,0.33627,0.9018,0.99589,1,0.995,0.98721,0.2022,0.18724,0.74424,0.000265,0.000265,0.000265
297,196.194,0.22749,0.34995,0.88367,0.99589,1,0.995,0.98721,0.2022,0.18724,0.74424,0.000232,0.000232,0.000232
298,196.833,0.33302,0.30624,0.84778,0.99591,1,0.995,0.98708,0.19898,0.18567,0.74128,0.000199,0.000199,0.000199
299,197.453,0.27066,0.40244,0.8584,0.99591,1,0.995,0.98708,0.19898,0.18567,0.74128,0.000166,0.000166,0.000166
300,198.089,0.20298,0.19159,0.88263,0.99591,1,0.995,0.98708,0.19898,0.18567,0.74128,0.000133,0.000133,0.000133
